document_id,superficie_util,zona_termica,tipo_inmueble,calef_proyec_kwh,acs_proyec_kwh,u_norm_muro_principal,u_norm_muro_secundario,u_norm_techo_principal,u_norm_techo_secundario,log_calef_proyec_kwh,log_acs_proyec_kwh,cluster_hdbscan,cluster_probability,cluster_is_noise
334f8e2023,50.2,g,depto,6596.0,3008.7,1.6,1.6,0.33,0.33,8.794370279222871,8.009595685001672,29,0.7169382012904396,False
3a73372021,48.6,d,depto,3980.2,2140.5,1.9,1.9,0.47,0.47,8.289338560371908,7.669261797055426,25,1.0,False
1884532024,35.2,a,depto,0.0,2169.9,4.0,4.0,0.84,0.84,0.0,7.68289710709471,5,0.45893869027561446,False
015dca2026,49.4,f,depto,1482.2,2876.1,1.6,1.6,0.33,0.33,7.301957194811591,7.964538121376407,22,1.0,False
0ef7292023,68.6,e,casa_pareada,7815.2,3526.8,1.7,1.7,0.38,0.38,8.963953781931574,8.168429726177378,11,0.16809080747261076,False
f498c92022,49.4,d,casa_pareada,6403.5,2477.7,1.9,1.9,0.47,0.47,8.764756147271191,7.8154895081731715,27,1.0,False
b974c12024,37.1,a,depto,0.0,2267.2,4.0,4.0,0.84,0.84,0.0,7.72674184438123,5,0.45893869027561446,False
2aeaaf2018,50.4,e,casa_aislada,17604.3,3676.0,1.0,1.0,0.0,0.0,9.775955272057425,8.209852481301272,-1,0.0,True
9182e92025,57.8,d,casa_pareada,5437.5,2790.1,1.7,1.7,0.38,0.38,8.601258566533906,7.934191062346272,32,1.0,False
1c65a02025,51.9,b,depto,2510.0,3160.7,4.0,4.0,0.84,0.84,7.828436359157585,8.058865136608,1,1.0,False
36f7ef2020,42.4,d,casa_pareada,7902.6,2195.3,1.9,1.9,0.47,0.47,8.975073630859663,7.694529405320707,27,1.0,False
22d6e42025,52.2,g,depto,3779.9,3104.4,1.1,1.1,0.28,0.28,8.237717355511556,8.040897810547069,28,1.0,False
cb151f2025,53.0,d,depto,2588.7,2615.3,1.9,1.9,0.47,0.47,7.859297317868927,7.86951638490105,25,1.0,False
ae489b2022,49.9,d,depto,7674.3,2495.6,3.0,3.0,0.6,0.6,8.945762659639367,7.822685085216951,10,1.0,False
8dd0be2025,46.5,d,depto,3495.3,2362.9,1.9,1.9,0.47,0.47,8.159460545450736,7.768068076446835,25,1.0,False
fdc8712020,51.1,d,depto,4683.2,2543.4,1.9,1.9,0.47,0.47,8.451950422354301,7.84165014480465,25,1.0,False
d6fa282025,28.6,d,depto,295.5,1379.7,1.9,1.9,0.47,0.47,5.69204721843778,7.230345895922107,25,0.6097174492982547,False
9891e72025,59.5,a,depto,42.3,2719.2,4.0,4.0,0.84,0.84,3.768152635008444,7.908460685998653,4,0.2644661148791637,False
f1736c2024,43.4,d,depto,0.0,1761.6,1.9,1.9,0.47,0.47,0.0,7.47454527066556,25,0.11732129676656053,False
1419fe2026,46.5,b,depto,0.0,2902.9,4.0,4.0,0.84,0.84,0.0,7.973809940090072,1,0.0758697176522548,False
f7a8112024,46.5,d,casa_aislada,6108.1,2363.0,1.9,1.9,0.47,0.47,8.717534741807002,7.768110378525988,18,0.2573898205566892,False
68ba5b2021,56.3,f,casa_pareada,12733.8,3179.9,1.7,1.7,0.38,0.38,9.45209368253955,8.064919454599861,15,0.03866806634420028,False
53a73f2025,51.3,i,casa_pareada,17119.3,3039.7,0.6,0.6,0.25,0.25,9.748020172906687,8.01984303105167,0,1.0,False
77cac32023,41.8,f,casa_aislada,16419.6,2522.2,1.6,1.6,0.33,0.33,9.706291923142718,7.833283216208774,20,1.0,False
1df38f2024,57.8,e,depto,793.1,3114.3,1.7,1.7,0.38,0.38,6.677209397901166,8.044080734770414,13,0.39271490811243337,False
533fa32021,41.9,c,depto,990.0,2094.4,4.0,4.0,0.84,0.84,6.898714534329988,7.647499744918864,2,0.47612938519751735,False
faecb12024,47.0,e,casa_pareada,6490.8,2657.7,1.7,1.7,0.38,0.38,8.778295121012674,7.885592560507808,11,0.8306291088912736,False
e54a332026,48.1,e,casa_aislada,10923.5,2707.4,1.7,1.7,0.38,0.38,9.29876325232608,7.90411333361149,14,1.0,False
a1412a2025,50.6,f,depto,6842.9,2932.0,1.7,1.7,0.38,0.38,8.831113023566939,7.983781068977451,21,1.0,False
d16fde2023,28.7,d,depto,856.8,1246.5,1.9,1.9,0.47,0.47,6.75437097208278,7.128896827625674,25,1.0,False
029c3f2025,51.9,c,depto,4651.5,2754.2,3.0,3.0,0.6,0.6,8.445159988516405,7.921245314233412,9,0.6523095281201894,False
73c2472023,52.6,g,depto,2332.5,3773.9,1.6,1.6,0.33,0.33,7.75512456538987,8.236129171266033,29,0.3847837510299227,False
4217e02021,57.3,d,casa_pareada,8206.4,2775.0,1.9,1.9,0.47,0.47,9.012791465323454,7.9287663216266955,27,0.6405636145125736,False
b715e22019,73.7,d,casa_aislada,15755.6,3322.4,1.0,1.0,0.0,0.0,9.665014604096895,8.108743634267114,7,1.0,False
6a4d7b2025,44.1,e,depto,2593.7,2526.5,1.7,1.7,0.38,0.38,7.861226181980576,7.834985950894627,13,0.6674014707252481,False
990eee2024,49.8,g,depto,4457.3,2993.3,1.1,1.1,0.28,0.28,8.402522806432634,8.00446576036065,28,1.0,False
6ba1652025,45.1,d,depto,5073.9,2305.5,1.9,1.9,0.47,0.47,8.532062099282356,7.743486502997875,25,1.0,False
2d24652020,49.5,f,depto,4302.6,2882.5,1.6,1.6,0.33,0.33,8.367207160719754,7.966760113055467,22,1.0,False
4700112019,53.3,f,casa_aislada,5069.3,3052.7,1.6,1.6,0.33,0.33,8.531155266432291,8.024109249126404,20,1.0,False
246a4e2026,53.6,d,depto,2440.3,2637.5,1.7,1.7,0.38,0.38,7.8002859632919535,7.877965852845723,26,0.9473033159852763,False
b494312022,41.4,f,casa_aislada,13666.1,2497.8,1.6,1.6,0.33,0.33,9.522746763832743,7.8235658956194145,20,1.0,False
ae1acc2021,52.1,d,casa_pareada,4830.7,2580.9,1.7,1.7,0.38,0.38,8.482953651594514,7.85628084098965,32,0.6652142855680886,False
2fc8e52023,60.6,f,casa_aislada,7874.9,3358.7,1.6,1.6,0.33,0.33,8.971562742878005,8.119606963256757,20,1.0,False
1b3e852023,51.2,e,depto,1108.1,2839.9,1.7,1.7,0.38,0.38,7.011304154610696,7.951876182361057,13,0.6426425891489559,False
ea08ec2026,58.6,i,casa_pareada,34225.8,3839.6,0.6,0.6,0.25,0.25,10.440764241907354,8.253383883376012,0,1.0,False
601cfa2022,61.7,d,depto,5690.6,2929.8,1.9,1.9,0.47,0.47,8.646746682671536,7.9830307022858085,25,0.8104928203928611,False
fc90b42023,83.7,d,casa_aislada,16233.6,3615.1,1.9,1.9,0.47,0.47,9.69490004610592,8.193151375996935,18,0.6405407368854118,False
6021bb2024,57.8,d,depto,4334.6,2790.9,1.9,1.9,0.47,0.47,8.374615287941594,7.934477646621922,25,1.0,False
0b57742024,52.0,f,depto,3156.1,2993.8,1.7,1.7,0.38,0.38,8.057409163697761,8.00463273035653,21,1.0,False
c835b82024,49.8,d,depto,897.1,2492.3,1.7,1.7,0.38,0.38,6.800281420676904,7.8213624132270905,26,0.8187298665138847,False
853ace2024,57.0,e,casa_pareada,4302.8,3082.9,1.7,1.7,0.38,0.38,8.367253632360443,8.033950308735974,11,0.2571667280385088,False
1e81a12025,28.9,d,depto,485.3,0.0,1.9,1.9,0.47,0.47,6.18682571740974,0.0,12,1.0,False
80bec82022,133.4,d,depto,3140.1,6121.2,1.9,1.9,0.47,0.47,8.052328336026449,8.719676788034134,25,0.1807541715106916,False
c35a162020,48.7,g,depto,5341.9,2941.3,1.1,1.1,0.28,0.28,8.583523855705513,7.9869468674106425,28,1.0,False
d65e792026,43.2,a,depto,0.0,19284.3,4.0,4.0,0.84,0.84,0.0,9.867098426653042,-1,0.0,True
91a3232019,144.9,d,depto,5411.5,9688.4,1.0,1.0,0.0,0.0,8.596466372310745,9.178787783463076,6,0.24253009710146167,False
5ec3c52024,51.6,b,depto,3160.0,3421.1,4.0,4.0,0.84,0.84,8.058643712215618,8.138009676701962,1,0.9252311739222766,False
be8b382023,79.3,a,depto,184.0,4019.9,4.0,4.0,0.84,0.84,5.220355825078325,8.299261037152561,-1,0.0,True
1f9e792024,29.7,d,depto,733.7,1627.2,1.9,1.9,0.47,0.47,6.599462252626232,7.395230389139877,25,1.0,False
299d0b2026,45.4,d,depto,779.8,2088.1,1.9,1.9,0.47,0.47,6.660319035098882,7.644488630205004,25,0.8184221355332996,False
dabe192022,29.1,d,depto,28.9,1934.1,1.9,1.9,0.47,0.47,3.3978584803966405,7.567914283715101,25,0.2152848935460865,False
a84fbb2026,56.6,d,casa_pareada,804.9,2746.7,1.9,1.9,0.47,0.47,6.691959665330465,7.9185194770770515,27,0.07267347127176826,False
a516d02019,43.3,e,casa_aislada,13495.2,2489.5,1.7,1.7,0.38,0.38,9.51016344332169,7.820238772513338,14,0.5389354972678154,False
1cb5f32024,37.7,d,depto,787.0,1570.2,1.9,1.9,0.47,0.47,6.669498089857879,7.3595949376002014,25,0.774790484190311,False
b687572022,40.8,d,casa_pareada,3787.5,2126.7,3.0,3.0,0.6,0.6,8.239725441371428,7.662796863079672,-1,0.0,True
0033da2020,43.7,g,depto,2122.2,2697.1,1.6,1.6,0.33,0.33,7.660679663577943,7.900303100573046,29,0.5629420739500375,False
4341042021,52.3,d,depto,5395.3,2587.7,1.9,1.9,0.47,0.47,8.59346881252053,7.8589110981823715,25,1.0,False
e899322024,51.0,b,depto,1246.3,3116.9,4.0,4.0,0.84,0.84,7.1287364941316635,8.044914977262486,1,1.0,False
3f8b882026,28.9,d,depto,606.0,0.0,1.9,1.9,0.47,0.47,6.408528791059498,0.0,12,1.0,False
afb54e2023,28.2,d,depto,784.3,4743.4,1.9,1.9,0.47,0.47,6.666065810380829,8.46472025415512,25,0.3943244746620776,False
6e7e092025,53.3,d,depto,6061.9,2626.9,3.0,3.0,0.6,0.6,8.709943512450637,7.873940327130135,10,0.6083596377794427,False
c91dac2023,170.0,d,depto,5232.5,4645.8,1.0,1.0,0.0,0.0,8.562835549294938,8.44393408963932,6,0.2192103983705639,False
afaf162026,44.5,b,depto,0.0,2799.3,4.0,4.0,0.84,0.84,0.0,7.937481833281052,1,0.07453849832863359,False
7bd1702023,47.6,c,depto,659.4,2029.2,4.0,4.0,0.84,0.84,6.492845712045973,7.6158895893503304,2,0.41939484505904356,False
e79b252023,54.0,f,casa_pareada,10504.1,3082.4,1.6,1.6,0.33,0.33,9.259616132510327,8.03378816322624,16,1.0,False
ed51f32023,49.3,c,depto,4657.1,2647.3,4.0,4.0,0.84,0.84,8.446362918655234,7.8816732036910855,2,0.5332708255485952,False
6aa8882025,48.5,d,depto,3428.3,2441.6,1.9,1.9,0.47,0.47,8.140111437699842,7.800818324736988,25,1.0,False
abb5542024,49.6,f,casa_pareada,5701.1,2887.4,1.7,1.7,0.38,0.38,8.648589807024901,7.968457994577027,15,0.05845864713650968,False
d8e1b12026,39.5,d,depto,7364.5,2072.8,1.9,1.9,0.47,0.47,8.904562215254993,7.637137952124178,25,0.5326132452175938,False
fc0e6c2023,30.5,d,depto,124.6,0.0,1.9,1.9,0.47,0.47,4.833102254034098,0.0,12,1.0,False
8c00c72020,46.0,d,depto,4824.3,2832.1,1.9,1.9,0.47,0.47,8.481628188006031,7.949126797477932,25,0.9525213917010051,False
438e682025,53.4,f,casa_aislada,2007.4,2377.3,1.7,1.7,0.38,0.38,7.605093664160551,7.774141225727652,19,0.5584494984807692,False
c6bb162024,53.5,d,depto,5141.8,2633.0,3.0,3.0,0.6,0.6,8.545352957210094,7.876258882303226,10,0.6291650758579842,False
1de5a72020,79.6,d,casa_pareada,3034.7,977.5,1.0,1.0,0.0,0.0,8.018197319403823,6.886020786836131,7,0.13190624023530576,False
fe56962026,41.0,d,depto,2103.8,1870.1,1.9,1.9,0.47,0.47,7.651975729726083,7.5342817722001865,25,1.0,False
f2eacb2023,41.8,f,casa_aislada,15949.8,2522.2,1.6,1.6,0.33,0.33,9.677264263694996,7.833283216208774,20,1.0,False
74bd532023,30.5,d,depto,127.0,0.0,1.9,1.9,0.47,0.47,4.852030263919617,0.0,12,1.0,False
a9148d2023,64.8,d,casa_pareada,13893.5,3034.7,1.7,1.7,0.38,0.38,9.539248357362192,8.018197319403823,-1,0.0,True
46272e2025,47.0,d,casa_pareada,6828.5,2381.7,1.7,1.7,0.38,0.38,8.829006743442946,7.775989577440603,31,0.11173849007714322,False
e075bf2022,49.3,c,depto,2241.1,2647.7,3.0,3.0,0.6,0.6,7.715168205670426,7.881824232575647,9,1.0,False
3412d32025,37.4,d,depto,369.8,2156.3,1.9,1.9,0.47,0.47,5.9156628336917,7.676612718776558,25,0.6214748581906955,False
f0d1c62024,32.7,d,depto,448.1,1393.5,1.9,1.9,0.47,0.47,6.107245580093692,7.240291207067544,25,0.746781773515569,False
687aaa2022,41.4,f,casa_aislada,12922.4,2497.8,1.6,1.6,0.33,0.33,9.466794900611365,7.8235658956194145,20,1.0,False
795ef92026,47.0,d,casa_pareada,4433.5,2381.7,1.7,1.7,0.38,0.38,8.397170148816507,7.775989577440603,31,1.0,False
4dad4e2024,47.7,f,depto,2318.1,2800.7,1.6,1.6,0.33,0.33,7.7489344583611635,7.937981654783782,22,0.8036725830037851,False
4416182023,28.7,d,depto,856.8,1246.5,1.9,1.9,0.47,0.47,6.75437097208278,7.128896827625674,25,1.0,False
b4a1362024,49.0,f,casa_pareada,10887.6,2861.6,1.6,1.6,0.33,0.33,9.295471649352303,7.9594855817501164,16,1.0,False
e195382025,57.8,d,depto,8077.4,2790.9,1.9,1.9,0.47,0.47,8.996949112104652,7.934477646621922,25,1.0,False
12dda22022,51.7,d,depto,7623.2,2566.4,1.9,1.9,0.47,0.47,8.939082677938543,7.850648992650826,25,1.0,False
Oeste 6219d82018,54.1,d,casa_pareada,11241.5,2655.6,1.7,1.7,0.38,0.38,9.327456518644862,7.884802388698403,-1,0.0,True
52d3a62021,46.1,d,casa_pareada,5891.5,2347.6,1.9,1.9,0.47,0.47,8.681435634810287,7.761574684930981,27,0.8198922010770054,False
d8a7c02025,44.5,d,casa_pareada,6933.6,2279.7,1.9,1.9,0.47,0.47,8.844278652642785,7.732237692372104,27,1.0,False
42a8382020,42.4,d,casa_pareada,7410.7,2195.3,1.9,1.9,0.47,0.47,8.910815111680561,7.694529405320707,27,1.0,False
2928b62026,51.7,d,depto,5146.3,2564.9,1.9,1.9,0.47,0.47,8.546227584334586,7.850064573254846,25,1.0,False
d1d32e2025,37.3,c,depto,938.4,0.0,3.0,3.0,0.6,0.6,6.845241373592895,0.0,9,0.05272044740185916,False
06c4b92024,34.6,d,depto,1082.3,0.0,1.9,1.9,0.47,0.47,6.9877672169515215,0.0,12,1.0,False
67942a2025,55.5,d,casa_pareada,7842.6,2708.3,1.7,1.7,0.38,0.38,8.967453191625362,7.904445577924863,32,0.9486013635719202,False
8b946b2021,59.3,d,casa_pareada,7139.6,2560.6,1.9,1.9,0.47,0.47,8.87355208541645,7.84838734224245,27,0.8424801650566234,False
2ae2002020,51.1,f,casa_aislada,15329.1,751.3,1.7,1.7,0.38,0.38,9.637573495001792,6.623135180566176,19,0.3046366940131104,False
ab1f252020,51.1,d,depto,4441.4,2543.4,1.9,1.9,0.47,0.47,8.398950049927397,7.84165014480465,25,1.0,False
46eeab2020,60.3,a,depto,936.6,2746.1,4.0,4.0,0.84,0.84,6.843323418822748,7.918301088781796,4,0.7983219892830739,False
ec92f62020,52.3,f,depto,6124.7,3008.8,1.7,1.7,0.38,0.38,8.720248314597098,8.009628910352617,21,1.0,False
3d94af2023,27.9,d,depto,743.7,2798.0,1.9,1.9,0.47,0.47,6.6129814527166,7.937017489515453,25,0.4433834839487098,False
3eae912026,58.6,i,casa_pareada,33188.7,3839.6,0.6,0.6,0.25,0.25,10.409994865806041,8.253383883376012,0,1.0,False
538b572020,71.3,c,casa_pareada,6440.3,3474.7,4.0,4.0,0.84,0.84,8.770485662080771,8.153551176561733,3,0.4631040162091118,False
8f024c2021,84.0,d,casa_aislada,15971.1,3623.2,1.9,1.9,0.47,0.47,9.678598729120186,8.195388853278057,18,0.6405407368854118,False
845bb32020,48.7,e,depto,4418.3,6058.4,1.7,1.7,0.38,0.38,8.393736591489002,8.709366064260566,13,0.2938661451548964,False
8947ed2024,49.3,d,depto,840.1,5604.1,1.9,1.9,0.47,0.47,6.734710558968391,8.63143217656031,25,0.2648005898008369,False
d74e992021,51.3,e,casa_pareada,10097.0,2847.6,1.7,1.7,0.38,0.38,9.22009266341886,7.954582924500485,11,0.4618396653685532,False
358c622022,110.6,e,casa_aislada,6775.1,4776.2,1.7,1.7,0.38,0.38,8.821156994192297,8.471609879794272,14,0.09621461393636932,False
3964e22020,51.0,d,depto,7406.7,2538.8,1.9,1.9,0.47,0.47,8.91027527874574,7.839840616754933,25,1.0,False
17ca6c2023,173.4,d,casa_aislada,19871.5,5355.6,1.9,1.9,0.47,0.47,9.897092145447267,8.586084724435286,18,0.0816174555136452,False
20031d2021,87.2,f,casa_aislada,23690.9,4310.2,1.7,1.7,0.38,0.38,10.072888496553912,8.368971566619287,19,0.5764471301828137,False
db917e2023,41.8,f,casa_aislada,16321.6,2522.2,1.6,1.6,0.33,0.33,9.700305929554505,7.833283216208774,20,1.0,False
abe7582024,29.7,d,depto,1825.0,886.4,1.9,1.9,0.47,0.47,7.509883061154913,6.788295838944809,25,0.5006229986266445,False
337d9d2023,58.7,d,casa_pareada,5364.0,2824.1,1.7,1.7,0.38,0.38,8.587651655064798,7.946299041184127,32,1.0,False
913d9b2020,51.0,d,depto,8422.5,2538.8,1.9,1.9,0.47,0.47,9.038780697826258,7.839840616754933,25,1.0,False
0fdf8c2025,52.2,g,depto,3874.3,3104.4,1.1,1.1,0.28,0.28,8.262378358145563,8.040897810547069,28,1.0,False
ecb9052023,57.8,a,depto,0.0,2659.7,4.0,4.0,0.84,0.84,0.0,7.886344525050516,5,1.0,False
b402af2025,28.6,d,depto,285.6,1380.1,1.9,1.9,0.47,0.47,5.6580875153940715,7.230635562083883,25,0.6097174492982547,False
000d5b2026,98.8,c,casa_aislada,4421.6,4290.8,4.0,4.0,0.84,0.84,8.394483037423297,8.364461504342394,-1,0.0,True
3f48b32023,62.6,d,depto,3931.9,2958.7,1.9,1.9,0.47,0.47,8.277132346225017,7.992843190830359,25,1.0,False
65c4be2025,46.8,f,casa_pareada,10251.6,2759.5,1.7,1.7,0.38,0.38,9.235286610937253,7.9231671017241,15,0.2815970680889357,False
849dd32019,87.4,d,casa_aislada,12961.3,3716.2,1.0,1.0,0.0,0.0,9.469800423296284,8.220725975683184,7,1.0,False
c4bbaa2019,50.9,d,depto,796.9,6085.9,1.9,1.9,0.47,0.47,6.681983276314235,8.713894199904894,25,0.2441336376978991,False
3d42f02024,41.2,b,depto,527.3,2862.6,4.0,4.0,0.84,0.84,6.26966430417027,7.95983485352203,1,0.6237660363079685,False
c80cbc2025,48.4,d,depto,355.6,2438.1,1.9,1.9,0.47,0.47,5.87661470542904,7.79938439778543,25,0.5320070378001024,False
ae6cf02019,43.3,e,casa_aislada,13303.3,2489.5,1.7,1.7,0.38,0.38,9.495842570227666,7.820238772513338,14,0.5389354972678154,False
c3f4cf2025,54.1,c,depto,955.2,2845.0,3.0,3.0,0.6,0.6,6.862967096192003,7.953669778649798,9,0.9895860642559668,False
7a46852024,52.6,g,casa_aislada,13704.7,3119.4,1.6,1.6,0.33,0.33,9.525567083682082,8.045716477714159,23,1.0,False
17c27e2024,52.8,c,depto,1489.1,2793.0,4.0,4.0,0.84,0.84,7.306598510781415,7.935229539816907,2,1.0,False
304b402024,31.5,d,depto,2039.6,2070.2,1.9,1.9,0.47,0.47,7.620999161241205,7.635883428437328,25,0.905933155560279,False
7dd5af2025,34.6,d,depto,355.8,0.0,1.9,1.9,0.47,0.47,5.8771754007058545,0.0,12,0.9357055901029842,False
e939632025,58.7,d,casa_pareada,5127.8,2824.1,1.7,1.7,0.38,0.38,8.542626992673048,7.946299041184127,32,1.0,False
816b532022,60.8,d,depto,426.7,2682.4,1.9,1.9,0.47,0.47,6.058422015232863,7.894839926156371,25,0.3406701083404388,False
6073f72026,47.6,d,depto,1541.5,2406.8,1.7,1.7,0.38,0.38,7.341159755779543,7.786468746500926,26,0.8636748894582224,False
7df2f82022,48.1,d,casa_pareada,6144.7,2424.6,1.9,1.9,0.47,0.47,8.723507929263473,7.793834195448053,27,1.0,False
b9a49a2025,59.5,d,casa_aislada,12036.8,2852.1,1.9,1.9,0.47,0.47,9.39580697791421,7.9561614014229285,18,1.0,False
aa7aa92026,58.1,d,depto,4905.2,2522.1,1.9,1.9,0.47,0.47,8.498254990395987,7.833243583210335,25,1.0,False
8ed8d42018,53.0,a,casa_pareada,1179.4,2494.2,4.0,4.0,0.84,0.84,7.073608643068784,7.822124165293594,-1,0.0,True
d3576d2025,53.5,a,depto,3023.2,2512.1,4.0,4.0,0.84,0.84,8.014401872678569,7.829272329827873,4,0.5562715369754667,False
1236542022,49.9,d,depto,5483.0,2495.6,3.0,3.0,0.6,0.6,8.609590040682205,7.822685085216951,10,1.0,False
c434902026,47.0,d,casa_pareada,4921.2,2381.7,1.9,1.9,0.47,0.47,8.501510864014131,7.775989577440603,27,1.0,False
a3e7e52020,60.3,a,depto,1155.1,2746.1,4.0,4.0,0.84,0.84,7.052807550681276,7.918301088781796,4,0.7489870479122872,False
2de5812022,53.5,d,depto,5532.5,2633.7,1.9,1.9,0.47,0.47,8.61857580570484,7.876524602501423,25,1.0,False
f844542025,26.6,d,depto,1716.6,0.0,1.9,1.9,0.47,0.47,7.448683246564571,0.0,12,0.9600495924452981,False
0f767b2022,37.4,d,depto,4661.3,3954.2,1.9,1.9,0.47,0.47,8.447264167589676,8.282786447823318,25,0.310817578530583,False
724e8b2020,48.7,e,depto,7900.0,6058.4,1.7,1.7,0.38,0.38,8.974744612722734,8.709366064260566,13,0.2839623444336276,False
7eb95a2025,57.8,d,depto,4399.4,2790.9,1.9,1.9,0.47,0.47,8.38945072486528,7.934477646621922,25,1.0,False
b70eab2023,49.9,d,depto,5907.4,2495.6,3.0,3.0,0.6,0.6,8.684130346166445,7.822685085216951,10,1.0,False
0e47c42025,53.6,d,casa_pareada,6004.9,2639.7,1.9,1.9,0.47,0.47,8.700497598388013,7.878799312509063,27,1.0,False
7d44062022,94.2,d,casa_aislada,16927.9,3893.6,1.9,1.9,0.47,0.47,9.736777499596352,8.267346257267478,18,0.6599107439859015,False
513f132019,56.9,a,depto,1413.7,2629.5,4.0,4.0,0.84,0.84,7.254672773464889,7.874929221170862,4,0.9692647801753532,False
8fb3472018,40.5,b,casa_pareada,3918.2,2596.2,3.0,3.0,0.6,0.6,8.273642830324365,7.862189220634332,8,1.0,False
ee29742020,48.4,e,depto,896.3,2721.0,1.7,1.7,0.38,0.38,6.799390254304012,7.909122183211411,13,0.4977420071451952,False
02439c2026,41.0,d,depto,2703.5,1870.1,1.9,1.9,0.47,0.47,7.902672331311481,7.5342817722001865,25,1.0,False
a7bdfc2018,91.2,d,casa_pareada,20409.0,3816.1,1.0,1.0,0.0,0.0,9.92378025580389,8.24724625098733,7,0.13190624023530576,False
a887d62025,58.7,d,casa_pareada,15777.8,2824.5,1.9,1.9,0.47,0.47,9.666422545880874,7.946440619069898,27,0.35608043129751155,False
4795cd2026,47.6,d,depto,3366.5,2406.8,1.7,1.7,0.38,0.38,8.121925908284519,7.786468746500926,26,1.0,False
fd66802023,31.2,d,depto,1604.0,1339.6,1.9,1.9,0.47,0.47,7.380879035564116,7.200872553923857,25,1.0,False
f4009a2024,46.7,d,casa_aislada,10819.1,2370.1,1.9,1.9,0.47,0.47,9.289160794501942,7.771109261472931,18,0.29080755585032514,False
084d6e2018,82.3,c,depto,5236.5,3014.3,3.0,3.0,0.6,0.6,8.563599564230394,8.011454606698804,9,0.235528522437222,False
2647922024,55.8,b,casa_pareada,2620.4,3340.6,4.0,4.0,0.84,0.84,7.871463805185445,8.114205013182966,1,0.04104056300316786,False
c5e4ad2025,32.4,d,depto,2780.0,1754.8,1.9,1.9,0.47,0.47,7.930565854233965,7.470679872492108,25,0.7947002333445484,False
f2ad3a2022,46.1,e,casa_aislada,14417.2,2618.3,1.7,1.7,0.38,0.38,9.576246576417766,7.870662385484872,14,0.7292219549822805,False
4ca3662025,50.8,f,casa_pareada,6636.0,2940.5,1.7,1.7,0.38,0.38,8.800415333145924,7.986674934304511,15,0.06747032071720759,False
5be17b2020,42.4,d,casa_pareada,7339.0,2195.3,1.9,1.9,0.47,0.47,8.901094121608562,7.694529405320707,27,1.0,False
0541a62024,31.2,d,depto,2898.9,1750.7,1.9,1.9,0.47,0.47,7.972431532621401,7.468342023957602,25,0.9212066451879246,False
44ed0f2025,51.1,f,casa_pareada,14597.1,2954.3,1.6,1.6,0.33,0.33,9.588646662241574,7.9913554475297435,16,0.47313040633150644,False
e61ae42021,78.2,d,casa_pareada,7177.9,3457.4,1.7,1.7,0.38,0.38,8.878901446962821,8.148561333353422,-1,0.0,True
db8dd02024,46.1,d,depto,3378.8,3543.8,1.9,1.9,0.47,0.47,8.125571815128723,8.17323701988528,25,0.547496440229521,False
0af0dd2025,28.9,d,depto,3892.2,6192.1,1.9,1.9,0.47,0.47,8.266986720552339,8.731191048070734,25,0.3562156841903568,False
99a97d2023,54.8,f,depto,5401.0,3117.7,1.6,1.6,0.33,0.33,8.59452453435256,8.045171527307186,22,0.47587909141084916,False
8d22182025,59.5,d,casa_pareada,6744.3,2852.9,1.7,1.7,0.38,0.38,8.816601245043426,7.956441758880521,32,1.0,False
8dc9d32023,31.5,d,depto,701.2,1919.0,1.9,1.9,0.47,0.47,6.554218263734332,7.560080465021827,25,0.977759787763696,False
547b702025,38.2,e,depto,1516.6,2250.2,1.7,1.7,0.38,0.38,7.324885418620805,7.719218686360125,13,0.4467913562663838,False
0bb0d02023,55.8,i,depto,10.5,3705.1,0.6,0.6,0.25,0.25,2.4423470353692043,8.217735389751635,0,0.9994395474246829,False
ddcb3f2024,44.0,e,depto,326.0,2521.9,1.7,1.7,0.38,0.38,5.7899601708972535,7.83316431250082,13,0.4641945863492309,False
a709942024,46.3,d,depto,1633.3,1855.1,1.9,1.9,0.47,0.47,7.398969857099012,7.526232791205053,25,0.8957055623733235,False
4d3c052024,47.1,a,depto,0.0,2275.0,4.0,4.0,0.84,0.84,0.0,7.730174795246222,5,0.9035860180301178,False
d8178f2024,47.0,e,casa_pareada,6378.5,2657.7,1.7,1.7,0.38,0.38,8.760845003361798,7.885592560507808,11,0.8306291088912736,False
060b532026,28.0,d,depto,628.3,1687.1,1.9,1.9,0.47,0.47,6.4446080905328875,7.431358915107343,25,0.909501039931658,False
c9989f2025,54.4,d,casa_pareada,5701.3,2666.2,1.9,1.9,0.47,0.47,8.6486248812068,7.88878451199653,27,1.0,False
27db0b2025,51.7,d,depto,2931.2,2566.4,1.9,1.9,0.47,0.47,7.983508273504164,7.850648992650826,25,1.0,False
14fcdc2021,47.8,d,depto,5478.9,2414.0,1.9,1.9,0.47,0.47,8.60884213160038,7.789454566086673,25,1.0,False
2e675e2021,74.1,d,casa_aislada,14660.5,3332.5,1.9,1.9,0.47,0.47,9.592980289442403,8.111778082058114,18,0.7528193402893595,False
